iter	Logloss
169	0.3222483189
170	0.321685567
171	0.3215206573
172	0.321307549
173	0.3210346085
174	0.320807983
175	0.3205068461
176	0.320321463
177	0.3201587422
178	0.3199412438
179	0.3197237387
180	0.3195222384
181	0.3194932569
182	0.3193629375
183	0.3192330951
184	0.319127566
185	0.3189039532
186	0.3185968569
187	0.3185958926
188	0.3183222342
189	0.3179590119
190	0.3177672502
191	0.3176979544
192	0.3173628949
193	0.3171064568
194	0.3168226429
195	0.3166152095
196	0.3164560826
197	0.3163342578
198	0.3162585281
199	0.3159234661
200	0.3158122605
201	0.3157675718
202	0.3156014217
203	0.3154689414
204	0.3154560551
205	0.3152424724
206	0.3147912176
207	0.3147479356
208	0.3145133673
209	0.3142917062
210	0.314140698
211	0.31395653
212	0.3139158387
213	0.3137746117
214	0.3136425258
215	0.3135419028
216	0.3133163202
217	0.3132243089
218	0.3132087152
219	0.3129857546
220	0.312972092
221	0.3129098564
222	0.3128807776
223	0.3128594826
224	0.3127403441
225	0.3126359098
226	0.3124646425
227	0.3121962229
228	0.3120660792
229	0.3120064121
230	0.3116212712
231	0.3114599806
232	0.3114310582
233	0.3112366776
234	0.3109534221
235	0.3109507386
236	0.3109435993
237	0.3108391877
238	0.3108382169
239	0.3107211701
240	0.3107185957
241	0.31053099
242	0.310291428
243	0.3102869508
244	0.3101946389
245	0.3101093602
246	0.3098612045
247	0.3098058993
248	0.309430148
249	0.3093836981
250	0.3091589282
251	0.3085617151
252	0.3085279875
253	0.3082233475
254	0.3080985688
255	0.3080099906
256	0.3079611045
257	0.3077576419
258	0.3077175601
259	0.3076717975
260	0.3074961603
261	0.3073346679
262	0.3071921771
263	0.3070347467
264	0.3067389438
265	0.3064842481
266	0.3064255154
267	0.306343771
268	0.3060421955
269	0.3059116686
270	0.3057188469
271	0.305601436
272	0.3054278257
273	0.3052833806
274	0.3051241706
275	0.304795657
276	0.3045428093
277	0.3045069481
278	0.3043804507
279	0.3043783871
280	0.3043549161
281	0.304265404
282	0.3041576871
283	0.3039880588
284	0.303917087
285	0.303619867
286	0.303616579
287	0.3035488171
288	0.303315722
289	0.3031735339
290	0.3030636228
291	0.3029762707
292	0.3029086832
293	0.3027161096
294	0.3026874152
295	0.3025628388
296	0.3025597142
297	0.3025523718
298	0.3023109338
299	0.3021924968
300	0.3021281262
301	0.3020421631
302	0.302038685
303	0.3017342077
304	0.3015211446
305	0.3014581524
306	0.3012846605
307	0.301282864
308	0.3009678343
309	0.3007704741
310	0.3007686386
311	0.3006168921
312	0.3003738665
313	0.3003707174
314	0.3002561161
315	0.3000639135
316	0.299757921
317	0.2995582257
318	0.2994062807
319	0.2991335863
320	0.2989291583
321	0.2987599206
322	0.2985942883
323	0.2985927994
324	0.2983876489
325	0.2983835049
326	0.2982765679
327	0.2981082455
328	0.2979955318
329	0.2978516899
330	0.2975723257
331	0.2972737665
332	0.296854032
333	0.2967809238
334	0.2966444283
335	0.2966429767
336	0.2964060356
337	0.2963272115
338	0.296148477
339	0.2958467354
340	0.2957267563
341	0.2956210337
342	0.2954991025
343	0.2953918408
344	0.2952789326
345	0.2951353955
346	0.2950597563
347	0.2950570893
348	0.295054246
349	0.2949042508
350	0.2946261693
351	0.2941491554
352	0.2940508071
353	0.2938740801
354	0.2937168027
355	0.2935110946
356	0.29350889
357	0.2932716813
358	0.2931927493
359	0.2931031937
360	0.2930103942
361	0.2930085102
362	0.2929063852
363	0.2928611711
364	0.2927768164
365	0.2926219272
366	0.2924131778
367	0.2921915924
368	0.2920336812
369	0.2917421574
370	0.2914251982
371	0.2914218786
372	0.2912282582
373	0.2911796756
374	0.2911229998
375	0.2908451969
376	0.2907967089
377	0.2906530505
378	0.2905991248
379	0.2903966924
380	0.2902290635
381	0.2901042465
382	0.2900428341
383	0.2899937371
384	0.2898854525
385	0.289712187
386	0.2894878064
387	0.2894867902
388	0.289264342
389	0.2890963113
390	0.2890256762
391	0.2890172617
392	0.2890155884
393	0.2888204779
394	0.288647738
395	0.2885322929
396	0.2883852471
397	0.2881515734
398	0.2879768209
399	0.2878426481
400	0.2877459125
401	0.2876893936
402	0.287632802
403	0.2875546788
404	0.2872832264
405	0.2871572964
406	0.2869952965
407	0.286841906
408	0.2867227317
409	0.2866441026
410	0.2865754066
411	0.2864851815
412	0.2863927341
413	0.2862728036
414	0.2860968364
415	0.2859369741
416	0.2858014664
417	0.2857588927
418	0.2857015757
419	0.2856574275
420	0.2855843381
421	0.285522965
422	0.285420282
423	0.2853621311
424	0.2852238845
425	0.2850022022
426	0.2847362209
427	0.2846895103
428	0.284645068
429	0.2844621679
430	0.2843356595
431	0.2841740578
432	0.2841178508
433	0.2840595553
434	0.284007683
435	0.2838537917
436	0.2837958384
437	0.2836930569
438	0.2836670974
439	0.2836157638
440	0.2835140956
441	0.2834407691
442	0.2833590633
443	0.2833118582
444	0.2833100337
445	0.283170104
446	0.2831618307
447	0.2830896919
448	0.2830782199
449	0.2830493491
450	0.2829433128
451	0.2828995419
452	0.2828499626
453	0.2827913978
454	0.2826720707
455	0.2824711156
456	0.2823952798
457	0.2823021105
458	0.2822354041
459	0.282136241
460	0.2821043581
461	0.2820607004
462	0.2818363907
463	0.2817839425
464	0.2815821722
465	0.2815090757
466	0.2814393509
467	0.2813865137
468	0.2812157142
469	0.2810368414
470	0.2809672163
471	0.2809369476
472	0.2808047325
473	0.2807666086
474	0.280618608
475	0.2805637787
476	0.2804721488
477	0.2803815589
478	0.2802261708
479	0.280171439
480	0.2800913842
481	0.2800197591
482	0.2799360023
483	0.2796785864
484	0.2796317654
485	0.279558648
486	0.2794255481
487	0.2792709385
488	0.279217289
489	0.2790992263
490	0.2790320771
491	0.2789944077
492	0.2788698017
493	0.2788316181
494	0.2786809059
495	0.2786436914
496	0.2785668918
497	0.278528021
498	0.2783476074
499	0.2782767638
500	0.2781691981
501	0.2781384828
502	0.2781050856
503	0.2779928692
504	0.2778014784
505	0.2777232489
506	0.2776618806
507	0.2775186652
508	0.2773564435
509	0.2773316807
510	0.2772857686
511	0.277116118
512	0.2770693438
513	0.2769653262
514	0.2768535897
515	0.2767996136
516	0.276728592
517	0.2766601915
518	0.2765850288
519	0.2765455626
520	0.2764383579
521	0.2763968764
522	0.2763436474
523	0.276195312
524	0.2761529931
525	0.2760081977
526	0.2759095763
527	0.2757674334
528	0.2756417494
529	0.2755698011
530	0.275474837
531	0.2753987612
532	0.2753478091
533	0.2751938044
534	0.2749491294
535	0.2749104348
536	0.2748652322
537	0.2747614073
538	0.2747414096
539	0.2746593201
540	0.2745168869
541	0.2743765797
542	0.2742987093
543	0.2742675907
544	0.2741888787
545	0.2741070874
546	0.2740413673
547	0.2739675912
548	0.2738520725
549	0.2737628929
550	0.2737050105
551	0.273652588
552	0.2734952169
553	0.273447556
554	0.2733793685
555	0.2733075751
556	0.2732644248
557	0.273096346
558	0.2730489974
559	0.2730219114
560	0.2729609536
561	0.272872348
562	0.2728201675
563	0.2727356828
564	0.2726834648
565	0.2726268889
566	0.2725832099
567	0.2725495421
568	0.2723960501
569	0.2722566335
570	0.2721637166
571	0.2721118312
572	0.2720164983
573	0.2719381807
574	0.2718250255
575	0.2717292859
576	0.2715476521
577	0.2714373075
578	0.2713498176
579	0.2712977399
580	0.2712028467
581	0.2711665041
582	0.2710919814
583	0.271041564
584	0.2709845473
585	0.2708598194
586	0.2707740647
587	0.270657966
588	0.2706357213
589	0.2705000894
590	0.2703754084
591	0.2702963076
592	0.2702087324
593	0.2700347106
594	0.2699555099
595	0.2697074542
596	0.269570606
597	0.2694863491
598	0.2694611333
599	0.2693431877
600	0.269224432
601	0.2691694508
602	0.2690839693
603	0.2690008114
604	0.2689399959
605	0.26889401
606	0.2687782881
607	0.2687454191
608	0.2686584675
609	0.2685797759
610	0.268548568
611	0.268465841
612	0.26834154
613	0.2683102022
614	0.2682794361
615	0.2682558799
616	0.2681702138
617	0.2681293909
618	0.2680496151
619	0.2679847955
620	0.2678215342
621	0.2677183704
622	0.2677031578
623	0.2675893861
624	0.2675440489
625	0.2674610204
626	0.2673759129
627	0.2673092413
628	0.26727657
629	0.2671196372
630	0.2670913006
631	0.2669716541
632	0.2668667345
633	0.2668209027
634	0.2667879892
635	0.2666783919
636	0.2666508682
637	0.2666195239
638	0.2664475351
639	0.2663112344
640	0.266258405
641	0.2662377373
642	0.2662088712
643	0.2661639297
644	0.266101151
645	0.2660312671
646	0.2659654391
647	0.2658545883
648	0.2658153703
649	0.2656132075
650	0.2655683834
651	0.2654646377
652	0.2653602971
653	0.2653293987
654	0.2652855959
655	0.2652517951
656	0.2652343255
657	0.2652192719
658	0.2651914114
659	0.2651738326
660	0.2650855514
661	0.2650603204
662	0.2650240739
663	0.26483167
664	0.2647544896
665	0.2647413857
666	0.2647004196
667	0.2646548927
668	0.264571929
669	0.2644723067
670	0.2643262464
671	0.264313783
672	0.2642542253
673	0.2642097797
674	0.2641271106
675	0.2641141116
676	0.2640779526
677	0.2639799671
678	0.263914949
679	0.263816815
680	0.2637568554
681	0.2637007225
682	0.2635430249
683	0.2634520474
684	0.2633809522
685	0.2633387949
686	0.2632861671
687	0.2632122094
688	0.2631884679
689	0.2631084163
690	0.2630643018
691	0.2630453004
692	0.2629839905
693	0.2629517713
694	0.2628940454
695	0.2627356287
696	0.2626395923
697	0.2626022995
698	0.2624296413
699	0.2623449072
700	0.2622995245
701	0.2622493132
702	0.2621315163
703	0.2620182925
704	0.2619823305
705	0.2619652855
706	0.2619015205
707	0.2617847223
708	0.2617461573
709	0.2617227903
710	0.2616319538
711	0.2615347314
712	0.2614056982
713	0.2613393238
714	0.2611855081
715	0.2611137746
716	0.2610631966
717	0.2609765092
718	0.2609459726
719	0.2608965509
720	0.2607959761
721	0.2607369219
722	0.2606343216
723	0.2605806765
724	0.2604890016
725	0.2601476468
726	0.2600683682
727	0.2599914817
728	0.2598874218
729	0.259814699
730	0.259699184
731	0.2596375081
732	0.2596157038
733	0.259521636
734	0.2594458194
735	0.2593505318
736	0.259274197
737	0.2592481881
738	0.2592127727
739	0.2591018716
740	0.259045723
741	0.2590193521
742	0.2589086157
743	0.2588269605
744	0.2587332817
745	0.2586780521
746	0.2586589355
747	0.2585937256
748	0.2585185098
749	0.2584131462
750	0.2583750394
751	0.2583245514
752	0.2582403432
753	0.258167998
754	0.2581395283
755	0.2580536354
756	0.2579509207
757	0.257894946
758	0.2578839386
759	0.2578459137
760	0.2577568866
761	0.2576484592
762	0.2575868894
763	0.2575445305
764	0.2574994007
765	0.2574701606
766	0.2574180028
767	0.257366747
768	0.2573142724
769	0.2572537381
770	0.2571737106
771	0.2571097467
772	0.2570859827
773	0.257013725
774	0.2569336302
775	0.2569054413
776	0.256880865
777	0.2567142653
778	0.2566955465
779	0.2566213686
780	0.2565031803
781	0.2564736806
782	0.2564286769
783	0.2563778026
784	0.2563108786
785	0.2562047079
786	0.2561097382
787	0.2560333404
788	0.2559958578
789	0.2559180127
790	0.2558622592
791	0.2558289064
792	0.2557068519
793	0.2556064995
794	0.2555033731
795	0.2554658335
796	0.2553098079
797	0.2552331467
798	0.25516399
799	0.255074486
800	0.2550168834
801	0.2549711079
802	0.2548895001
803	0.2548250294
804	0.254751118
805	0.2546865029
806	0.2546517118
807	0.2545843376
808	0.2544874865
809	0.2544332857
810	0.254365232
811	0.2543332897
812	0.2542870118
813	0.2542016712
814	0.2540726981
815	0.2539687762
816	0.2539093445
817	0.2538041148
818	0.2537989053
819	0.2537938135
820	0.2537058871
821	0.2536461246
822	0.2535352476
823	0.2534442703
824	0.2533762501
825	0.2533261705
826	0.2532946346
827	0.2532630561
828	0.2531808351
829	0.2531253467
830	0.2530733456
831	0.2529791106
832	0.2529490819
833	0.252924855
834	0.2528602154
835	0.2527722568
836	0.2527410656
837	0.252724096
838	0.2526414833
839	0.2525460386
840	0.2525188389
841	0.2524890509
842	0.2523944862
843	0.2523786107
844	0.2523679305
845	0.2523317825
846	0.2522664426
847	0.2522286622
848	0.2521650457
849	0.2520762697
850	0.25202486
851	0.2520002568
852	0.2519140052
853	0.2518600071
854	0.2518179251
855	0.2517286363
856	0.2514618055
857	0.2513993053
858	0.2513556511
859	0.2513140512
860	0.2512750396
861	0.2512238037
862	0.2511697069
863	0.2511557691
864	0.2510849908
865	0.2510413394
866	0.2509757239
867	0.2509073905
868	0.2508329576
869	0.2507783873
870	0.2507219321
871	0.2506835266
872	0.2505510623
873	0.2504988643
874	0.250470877
875	0.2504241882
876	0.2503953891
877	0.250338403
878	0.2502961765
879	0.2502721898
880	0.2501488677
881	0.2500956151
882	0.2500570127
883	0.2500209312
884	0.249935719
885	0.2498726429
886	0.2498307493
887	0.2498123137
888	0.2497356157
889	0.2496704416
890	0.24965262
891	0.2496153688
892	0.2496007999
893	0.2495415819
894	0.2494800626
895	0.2494540667
896	0.2494113813
897	0.2493374152
898	0.2492784
899	0.2492563237
900	0.2491459794
901	0.2491336513
902	0.249102832
903	0.2490949131
904	0.2490848475
905	0.2490042838
906	0.2489648642
907	0.2489296258
908	0.2488510556
909	0.2487940509
910	0.2487516727
911	0.2486707448
912	0.2486098331
913	0.248534357
914	0.2484530279
915	0.2484014737
916	0.2483251292
917	0.2482836255
918	0.2482443064
919	0.2481841023
920	0.2481527413
921	0.2480925863
922	0.248041959
923	0.2479164767
924	0.2478960066
925	0.2478334408
926	0.24774889
927	0.2476696633
928	0.2476275961
929	0.2476046064
930	0.2475650855
931	0.247523211
932	0.2474502513
933	0.2473431296
934	0.2473047025
935	0.2471406305
936	0.247119921
937	0.2470332072
938	0.2469681543
939	0.2469350752
940	0.2468798983
941	0.2467647998
942	0.2467155376
943	0.246639535
944	0.2466213943
945	0.2465603502
946	0.2464801933
947	0.2464504356
948	0.2464162063
949	0.2463843629
950	0.2462474667
951	0.2462313074
952	0.2461562005
953	0.2460907375
954	0.2460306261
955	0.2459648269
956	0.2458738533
957	0.2458201785
958	0.2457751203
959	0.2456887947
960	0.2456330665
961	0.2455866523
962	0.2455407695
963	0.2454616537
964	0.2454201129
965	0.2453417093
966	0.2453313745
967	0.2453183378
968	0.2452912878
969	0.2452607579
970	0.2451758971
971	0.2451429462
972	0.2450920196
973	0.2450448503
974	0.2449961045
975	0.2449478858
976	0.244918961
977	0.2447549151
978	0.2447135798
979	0.2446725656
980	0.2446037065
981	0.2445178276
982	0.24448136
983	0.2444436594
984	0.2443864402
985	0.2443166119
986	0.2442622244
987	0.2442446876
988	0.2441847854
989	0.2440177731
990	0.2439711126
991	0.2439391141
992	0.2438396958
993	0.2437094593
994	0.24360384
995	0.2435633662
996	0.2434846878
997	0.2434801772
998	0.243433105
999	0.2433929333
