iter	Logloss
327	0.03955931727
328	0.03947094632
329	0.03938770393
330	0.03933849807
331	0.03924359571
332	0.03920295492
333	0.0390550133
334	0.03893375326
335	0.03886199467
336	0.03879850091
337	0.03875646334
338	0.03865998164
339	0.03858619008
340	0.03857515598
341	0.03854968791
342	0.03852378089
343	0.03848388839
344	0.03838821048
345	0.03837512835
346	0.03830036361
347	0.03822387315
348	0.03812968356
349	0.03810434913
350	0.03806027213
351	0.03795849428
352	0.03791887244
353	0.03786229995
354	0.03773439531
355	0.03772198389
356	0.03763441253
357	0.03745475607
358	0.03733724781
359	0.03732770758
360	0.03725005237
361	0.03719786651
362	0.03712877744
363	0.03712030624
364	0.03710954444
365	0.03707186388
366	0.03700166574
367	0.03697024473
368	0.03689804763
369	0.03688182093
370	0.0368547625
371	0.03681293564
372	0.03678615394
373	0.03673843458
374	0.03669022191
375	0.03651649485
376	0.03634685339
377	0.03629904067
378	0.03628938655
379	0.03625244593
380	0.03623213315
381	0.0361862569
382	0.0361066283
383	0.03604308108
384	0.03597725676
385	0.03588489351
386	0.0358418293
387	0.03580310063
388	0.03574559827
389	0.03567078306
390	0.03562092513
391	0.03555897961
392	0.03551815203
393	0.03549213279
394	0.03542034413
395	0.03531477713
396	0.03525935169
397	0.03523441018
398	0.03518036904
399	0.03513859982
400	0.03511667715
401	0.03501632534
402	0.0349212602
403	0.03480748678
404	0.03468463658
405	0.03464532165
406	0.03461375297
407	0.03458103768
408	0.03451939049
409	0.0344755347
410	0.03445225657
411	0.03442610397
412	0.03438183829
413	0.03434641966
414	0.03427891834
415	0.03413997894
416	0.03409077924
417	0.03399904744
418	0.03393358461
419	0.03390541952
420	0.0338728489
421	0.03378969603
422	0.03375531923
423	0.03372274065
424	0.03365115783
425	0.03363088592
426	0.03352880265
427	0.0334971883
428	0.03343966928
429	0.03338768765
430	0.03335994303
431	0.0333328069
432	0.0332262606
433	0.03317135998
434	0.03312530567
435	0.03308614246
436	0.0330596602
437	0.0330331034
438	0.03300152982
439	0.03295534587
440	0.03292945353
441	0.03289007048
442	0.03285640757
443	0.03277078574
444	0.03273436855
445	0.03270915989
446	0.03266121025
447	0.0326278958
448	0.03260173176
449	0.03257701488
450	0.032550554
451	0.03251552245
452	0.03243369263
453	0.03232381292
454	0.03228621372
455	0.03223698001
456	0.03221676251
457	0.03218817435
458	0.03215924811
459	0.0321304087
460	0.03210167287
461	0.0320750054
462	0.03202443913
463	0.03200539837
464	0.03198790992
465	0.03195434742
466	0.03193396078
467	0.03187597715
468	0.03183369063
469	0.03180546312
470	0.03177780707
471	0.03171942833
472	0.03159738373
473	0.03153394025
474	0.03147343296
475	0.03144685484
476	0.03142710036
477	0.03140522964
478	0.03137865804
479	0.03134472391
480	0.03131291352
481	0.03125059291
482	0.03117709478
483	0.03115057951
484	0.03112268134
485	0.03106480947
486	0.03101137018
487	0.03098491534
488	0.03086834517
489	0.03083521119
490	0.03080778981
491	0.03074505196
492	0.03070897427
493	0.03063460309
494	0.03056594265
495	0.03052029376
496	0.03049495638
497	0.03047194144
498	0.03044590393
499	0.03039825497
500	0.03031126794
501	0.03028857899
502	0.03024748958
503	0.03023175731
504	0.03020830162
505	0.03015915765
506	0.0301353712
507	0.03006765264
508	0.0300385447
509	0.02999836887
510	0.02989557767
511	0.02987965474
512	0.02985806916
513	0.02983675456
514	0.02972240072
515	0.02969739593
516	0.0296626954
517	0.02960361025
518	0.02958431116
519	0.02950403584
520	0.02944754861
521	0.02936963596
522	0.02935166213
523	0.02931594362
524	0.02928189964
525	0.02925229323
526	0.02918172816
527	0.02912446441
528	0.0290992561
529	0.02908670329
530	0.0290251609
531	0.02899172191
532	0.02897679447
533	0.02896842841
534	0.02887070858
535	0.02881908394
536	0.02877849329
537	0.02875900557
538	0.02873424838
539	0.02866013783
540	0.02863199754
541	0.02859865212
542	0.02856389284
543	0.02854937459
544	0.02852601607
545	0.02844995225
546	0.02843995233
547	0.02841076836
548	0.02837352592
549	0.02834850833
550	0.02828730625
551	0.02827211069
552	0.02826243365
553	0.02824786859
554	0.02818837388
555	0.0281646187
556	0.02814475919
557	0.02811694182
558	0.02804491996
559	0.02797441889
560	0.02796068189
561	0.02794301214
562	0.02786688649
563	0.02784358139
564	0.0278039969
565	0.02778942947
566	0.02775104015
567	0.0277098659
568	0.02767867616
569	0.02766493963
570	0.02765268906
571	0.02763935029
572	0.02760705261
573	0.02759728401
574	0.0275658178
575	0.02752884734
576	0.02746664377
577	0.0274575403
578	0.02737646761
579	0.02734780808
580	0.02733909357
581	0.02730842277
582	0.02729541561
583	0.02727283868
584	0.02725892915
585	0.02722378646
586	0.02717248545
587	0.02715073462
588	0.02708341942
589	0.02705321267
590	0.02704171805
591	0.02701237677
592	0.02697568085
593	0.02695527399
594	0.02687907453
595	0.02683488927
596	0.02682632906
597	0.02675477518
598	0.02672697101
599	0.02666196619
600	0.02660221191
601	0.02658277707
602	0.026557587
603	0.02654456792
604	0.02653418691
605	0.02652485534
606	0.02649529635
607	0.02641141939
608	0.02634973749
609	0.02633334168
610	0.02632847531
611	0.02631931934
612	0.02630737123
613	0.02630255819
614	0.02628819221
615	0.02625654966
616	0.02618929921
617	0.02617804386
618	0.02617252597
619	0.02616373054
620	0.02613533367
621	0.02612344542
622	0.02610689807
623	0.02608295738
624	0.02604526536
625	0.0260370069
626	0.02600690217
627	0.0259664528
628	0.02595787673
629	0.02594973906
630	0.02593952727
631	0.02592396704
632	0.02591393715
633	0.02589462874
634	0.02588258499
635	0.02585314428
636	0.02581227301
637	0.02580210712
638	0.02579212261
639	0.02578756465
640	0.02574786257
641	0.02573803607
642	0.02570173294
643	0.02562280363
644	0.0256124837
645	0.02558363481
646	0.02551964546
647	0.02549312777
648	0.02548582322
649	0.02547609056
650	0.02543866378
651	0.02543155132
652	0.02537226627
653	0.02536276685
654	0.02533443736
655	0.02532908387
656	0.02526693047
657	0.02525203597
658	0.02524279114
659	0.02520697943
660	0.02518150778
661	0.02511757373
662	0.02511065223
663	0.02510161682
664	0.02506700954
665	0.0250300871
666	0.02495624443
667	0.02490483545
668	0.02489752734
669	0.02487151636
670	0.02483750973
671	0.02480023747
672	0.02473772631
673	0.02471224701
674	0.02467673998
675	0.02466712579
676	0.02460732499
677	0.02460074071
678	0.02456813505
679	0.02456034725
680	0.02453286584
681	0.02447532592
682	0.02440629796
683	0.02437283659
684	0.02434603392
685	0.024289916
686	0.02425867325
687	0.02423479599
688	0.02420756035
689	0.02418182717
690	0.02417369163
691	0.02415061902
692	0.02414262337
693	0.02413368539
694	0.02410100417
695	0.02409211231
696	0.02403983704
697	0.02402941934
698	0.02399831744
699	0.02393336808
700	0.02384931293
701	0.02378619685
702	0.0237684516
703	0.0237607731
704	0.02368146009
705	0.02367309727
706	0.02364762096
707	0.02364014577
708	0.02360326912
709	0.02353766222
710	0.02350849349
711	0.0234752849
712	0.02342476687
713	0.02341749515
714	0.02333800238
715	0.02333004477
716	0.0233057922
717	0.02327363109
718	0.02322755757
719	0.02313501366
720	0.02307484132
721	0.02305532077
722	0.02302681808
723	0.02300092228
724	0.02298876992
725	0.022960266
726	0.02290441674
727	0.02282907415
728	0.02275680284
729	0.022696886
730	0.02266881492
731	0.02261143875
732	0.0225945533
733	0.02258764285
734	0.02255437328
735	0.02248219046
736	0.02246490217
737	0.0224378589
738	0.02241486843
739	0.02236851134
740	0.02232193613
741	0.02231451281
742	0.02230720529
743	0.02230001959
744	0.02229263108
745	0.02228560144
746	0.02225923138
747	0.02225226093
748	0.02224194374
749	0.02221965403
750	0.02216957013
751	0.02213947563
752	0.02206965344
753	0.02206280565
754	0.02201749758
755	0.02199204405
756	0.02197140597
757	0.02194438118
758	0.02188745773
759	0.02184373705
760	0.02183503199
761	0.02180763823
762	0.02175408733
763	0.0216809593
764	0.02163745424
765	0.02158871731
766	0.02158212763
767	0.02157569181
768	0.02154385582
769	0.02152555763
770	0.02148397404
771	0.02147834839
772	0.02145672928
773	0.02142655598
774	0.02140972845
775	0.02140340143
776	0.02135316136
777	0.02131475658
778	0.02130849413
779	0.02128826853
780	0.02125959292
781	0.02125340083
782	0.02121618177
783	0.02118955286
784	0.02115399685
785	0.02112879351
786	0.02110787414
787	0.02108185526
788	0.02102541322
789	0.02100523152
790	0.02095486197
791	0.02090931347
792	0.02090340764
793	0.02087784686
794	0.02085993248
795	0.02083937803
796	0.0208068753
797	0.02078981146
798	0.02077179077
799	0.02073183028
800	0.0207052586
801	0.02066665327
802	0.02063532739
803	0.0205980869
804	0.02055814534
805	0.02051927131
806	0.02048491536
807	0.02047357153
808	0.02045095355
809	0.02038788733
810	0.02035644369
811	0.02031931938
812	0.02031364184
813	0.02030455727
814	0.02028371515
815	0.02027809521
816	0.02025481569
817	0.02024930481
818	0.0202321924
819	0.0201773344
820	0.02016580351
821	0.02014911313
822	0.02011414187
823	0.0200904937
824	0.02008413548
825	0.02006445923
826	0.02004885833
827	0.02001733667
828	0.01997090639
829	0.01995129076
830	0.01992860869
831	0.01990479554
832	0.01988102549
833	0.01984794507
834	0.01982274082
835	0.01980871862
836	0.01979288488
837	0.01974793654
838	0.01970633571
839	0.01968298386
840	0.01966443157
841	0.01964396958
842	0.01960395671
843	0.019570066
844	0.01956499675
845	0.01954429249
846	0.01950957519
847	0.01948827387
848	0.01946757587
849	0.0194182125
850	0.01939576464
851	0.01937402624
852	0.01934938797
853	0.01931682612
854	0.01930207891
855	0.01929756626
856	0.0192443781
857	0.01922456817
858	0.01919111979
859	0.01918279215
860	0.01915186806
861	0.01913221918
862	0.01911683639
863	0.01909767845
864	0.01908273711
865	0.01905921815
866	0.01904876314
867	0.0190106371
868	0.01898910197
869	0.01897116477
870	0.01896620783
871	0.01894535865
872	0.01893303325
873	0.01891651406
874	0.01887959688
875	0.01886634812
876	0.01885283212
877	0.01880707843
878	0.01877408706
879	0.01874302943
880	0.01873176947
881	0.01871344924
882	0.0186996134
883	0.01868651882
884	0.01868136267
885	0.0186251905
886	0.01860843427
887	0.01859597387
888	0.01857808182
889	0.01856601784
890	0.01851193257
891	0.01849815719
892	0.01848319969
893	0.01847761145
894	0.01846184332
895	0.01845725706
896	0.01842308633
897	0.01837179868
898	0.0183516514
899	0.0183402932
900	0.01832134314
901	0.01830318419
902	0.01829121173
903	0.01824865424
904	0.0182365237
905	0.01822049462
906	0.01820909379
907	0.01818380797
908	0.01816717087
909	0.01816248258
910	0.01813680183
911	0.01813219092
912	0.0181166597
913	0.01811076637
914	0.01809402834
915	0.01808990617
916	0.01807370356
917	0.0180622276
918	0.0180576669
919	0.01804522876
920	0.01803614185
921	0.01802384733
922	0.01800920758
923	0.01800481072
924	0.01795407369
925	0.01791661987
926	0.01790405702
927	0.01788906734
928	0.01786199253
929	0.01784675549
930	0.01783307468
931	0.01779809517
932	0.01779380659
933	0.01777908059
934	0.01776867032
935	0.01775309276
936	0.01774203882
937	0.01773124191
938	0.0177258026
939	0.01769640768
940	0.01764381317
941	0.0176332441
942	0.01761213305
943	0.01760218911
944	0.01758789733
945	0.01755844611
946	0.01755419856
947	0.01752840262
948	0.01752143678
949	0.01749565891
950	0.0174853182
951	0.01746930658
952	0.01746280273
953	0.0174578637
954	0.01742149287
955	0.01741451937
956	0.01740053724
957	0.01739046352
958	0.01736253678
959	0.01734913532
960	0.01733376724
961	0.01731476098
962	0.01729520381
963	0.01728059188
964	0.01727278971
965	0.01725376566
966	0.01723534215
967	0.01721589438
968	0.01720158382
969	0.01719429547
970	0.01718440821
971	0.01717474149
972	0.01714823405
973	0.01713867864
974	0.01707312192
975	0.01706255507
976	0.01703985861
977	0.01701275753
978	0.01700336332
979	0.01699728034
980	0.0169695556
981	0.01696325002
982	0.01693376526
983	0.01692728152
984	0.01690516407
985	0.01690130477
986	0.01688949789
987	0.01688354588
988	0.01687196296
989	0.01685440919
990	0.01684801614
991	0.01684391702
992	0.01683768147
993	0.01682393246
994	0.01679970763
995	0.016790563
996	0.01675758419
997	0.01671340433
998	0.01669891645
999	0.0166919211
1000	0.01666941574
1001	0.01664685219
1002	0.01663582978
1003	0.01657476262
1004	0.01656550901
1005	0.01655956943
1006	0.01653380058
1007	0.01652387754
1008	0.01651999859
1009	0.01648737796
1010	0.01647837729
1011	0.01646956593
1012	0.01645993168
1013	0.01644351632
1014	0.01638436762
1015	0.01636667862
1016	0.01633954084
1017	0.01631477999
1018	0.01630420632
1019	0.01627746679
1020	0.01624163639
1021	0.0162330611
1022	0.01622472597
1023	0.01621306601
1024	0.01620465911
1025	0.01613773223
1026	0.0161131522
1027	0.01609753697
1028	0.0160936418
1029	0.01606392112
1030	0.01603367484
1031	0.01600053711
1032	0.01596471065
1033	0.0159561963
1034	0.01594053692
1035	0.01593039556
1036	0.01591627015
1037	0.0159082653
1038	0.01589727301
1039	0.01588965511
1040	0.01586854184
1041	0.01585393024
1042	0.0158514322
1043	0.01583474662
1044	0.01579397251
1045	0.01576004985
1046	0.0157270624
1047	0.01570195004
1048	0.01569625758
1049	0.01568884901
1050	0.01568030762
1051	0.01567460362
1052	0.01565028342
1053	0.0156421488
1054	0.01563483664
1055	0.01560805324
1056	0.01559844932
1057	0.01558529417
1058	0.01557948096
1059	0.01557194413
1060	0.01554662743
1061	0.01553725611
1062	0.01550559622
1063	0.01549308837
1064	0.01547631259
1065	0.01546959151
1066	0.01544102671
1067	0.01541785354
1068	0.01539906733
1069	0.01538999391
1070	0.01538014661
1071	0.01534936737
1072	0.01533286111
1073	0.01532480528
1074	0.01531788769
1075	0.01529966084
1076	0.01529431596
1077	0.01527661516
1078	0.01523919155
1079	0.0152301621
1080	0.01520283306
1081	0.01519670198
1082	0.01518746527
1083	0.0151610425
1084	0.01515535737
1085	0.01514313551
1086	0.015128419
1087	0.01508399684
1088	0.01507605516
1089	0.01505218048
1090	0.01504340827
1091	0.01502877142
1092	0.0150032752
1093	0.0149784307
1094	0.01493569633
1095	0.01492621326
1096	0.01491776684
1097	0.01491063142
1098	0.01488940627
1099	0.01488338187
1100	0.01487520699
1101	0.01487219844
1102	0.01486053302
1103	0.01485255306
1104	0.01482948849
1105	0.01481721227
1106	0.01481026138
1107	0.01480100302
1108	0.01477326784
1109	0.01475917173
1110	0.0147446495
1111	0.01472264847
1112	0.01468215618
1113	0.01467233986
1114	0.01464555626
1115	0.01463925541
1116	0.01462805513
1117	0.01462369116
1118	0.01460352254
1119	0.01457180769
1120	0.01456562962
1121	0.01454761687
1122	0.01454072422
1123	0.01453464143
1124	0.01452672641
1125	0.01452047428
1126	0.01451362929
1127	0.01450588608
1128	0.01450483104
1129	0.01449384098
1130	0.01448468327
1131	0.01444538632
1132	0.01443678102
1133	0.01442815499
1134	0.01442217891
1135	0.01441631785
1136	0.0144073097
1137	0.01440000657
1138	0.0143666091
1139	0.01435703425
1140	0.01435100766
1141	0.01434240095
1142	0.0143172013
1143	0.01428903148
1144	0.01427425531
1145	0.01426865829
1146	0.01425109125
1147	0.01424315365
1148	0.01422889023
1149	0.01422041914
1150	0.01421465396
1151	0.0142095658
1152	0.0142012165
1153	0.01419027594
1154	0.01418618208
1155	0.01417160918
1156	0.01414388141
1157	0.0141372272
1158	0.01412890134
1159	0.01412461119
1160	0.01411789021
1161	0.01410383913
1162	0.01409853143
1163	0.01409190239
1164	0.01408403309
1165	0.01406710613
1166	0.01402982946
1167	0.01402478653
1168	0.01401843616
1169	0.01400067082
1170	0.01399327939
1171	0.01398505499
1172	0.01397242452
1173	0.01396435264
1174	0.01395812713
1175	0.01395219412
1176	0.01394607471
1177	0.01394090461
1178	0.01392380743
1179	0.01391818666
1180	0.01391041412
1181	0.01390121223
1182	0.01389574108
1183	0.01389035607
1184	0.01388439135
1185	0.01387828321
1186	0.0138478139
1187	0.01384014085
1188	0.01383308574
1189	0.01382599669
1190	0.01381907132
1191	0.01381377005
1192	0.01380894475
1193	0.01380336194
1194	0.01378358839
1195	0.01376727263
1196	0.01376308735
1197	0.01375490681
1198	0.01374607589
1199	0.01374096887
1200	0.01372474716
1201	0.01371259678
1202	0.01370608549
1203	0.01370111411
1204	0.01368900023
1205	0.01368304401
1206	0.01367574608
1207	0.01364881484
1208	0.01364298311
1209	0.01361204783
1210	0.01360344269
1211	0.01359862268
1212	0.01359148087
1213	0.01357230136
1214	0.01355040154
1215	0.01351750374
1216	0.01350934447
1217	0.0134974709
1218	0.01347626796
1219	0.01346714249
1220	0.01346245383
1221	0.01345468508
1222	0.01344780132
1223	0.01342247869
1224	0.01341378563
1225	0.0133990653
1226	0.0133953225
1227	0.01338967734
1228	0.01337390099
1229	0.01337153619
1230	0.01336242737
1231	0.01333477307
1232	0.01333012201
1233	0.0133249794
1234	0.01330291794
1235	0.01329743827
1236	0.01329510291
1237	0.01328902042
1238	0.01328618583
1239	0.01327135649
1240	0.01324622705
1241	0.01324161467
1242	0.01323939132
1243	0.01323113616
1244	0.01322616488
1245	0.01322396791
1246	0.01320303944
1247	0.01317298861
1248	0.01315908522
1249	0.01315286646
1250	0.01315067165
1251	0.01314253691
1252	0.0131226751
1253	0.01309920463
1254	0.0130970441
1255	0.01309487465
1256	0.0130889753
1257	0.01305579931
1258	0.01304407723
1259	0.01302065796
1260	0.01301847316
1261	0.01300620498
1262	0.01299385349
1263	0.01298931246
1264	0.01298018411
1265	0.01296319618
1266	0.01293499257
1267	0.01293288764
1268	0.01291795138
1269	0.01291090579
1270	0.01288959572
1271	0.01288023113
1272	0.01287493829
1273	0.01287050405
1274	0.01286842159
1275	0.01286399655
1276	0.01285058505
1277	0.01284176912
1278	0.01283748812
1279	0.01283544907
1280	0.01282983163
1281	0.01279946747
1282	0.01279741159
1283	0.01279535212
1284	0.01278647614
1285	0.01278212019
1286	0.01277655058
1287	0.01274706163
1288	0.01274307299
1289	0.01273621671
1290	0.01272782595
1291	0.0126991804
1292	0.01269514834
1293	0.01269315947
1294	0.01268553238
1295	0.01268174782
1296	0.01267466965
1297	0.01264896889
1298	0.0126415759
1299	0.01263788927
1300	0.01263569571
1301	0.01262508382
1302	0.01259687499
1303	0.01259009955
1304	0.0125551993
1305	0.01255326228
1306	0.01255128953
1307	0.01253848292
1308	0.01253380131
1309	0.01253179647
1310	0.01252346767
1311	0.01249523064
1312	0.0124768001
1313	0.01246900927
1314	0.01245880962
1315	0.01243903735
1316	0.01242923851
1317	0.01242261485
1318	0.01242066932
1319	0.01241417406
1320	0.01240043566
1321	0.01239853368
1322	0.01239309138
1323	0.01238951376
1324	0.01235957653
1325	0.01235706969
1326	0.01235337589
1327	0.01234984079
1328	0.01233766704
1329	0.01232617887
1330	0.01232200587
1331	0.0123097453
1332	0.01228550017
1333	0.01227793635
1334	0.01227160216
1335	0.01226809887
1336	0.01226281197
1337	0.01225422819
1338	0.01222620665
1339	0.01220876149
1340	0.01220021226
1341	0.01218855467
1342	0.0121844665
1343	0.01217794439
1344	0.01215465763
1345	0.0121417217
1346	0.01213691293
1347	0.01212936085
1348	0.01212430911
1349	0.01211814888
1350	0.01211222592
1351	0.01210322671
1352	0.01208710783
1353	0.01207572722
1354	0.01205818781
1355	0.01204806926
1356	0.01203898942
1357	0.01202190871
1358	0.01201767979
1359	0.01201294975
1360	0.01200692685
1361	0.01200246878
1362	0.01199144457
1363	0.01198714741
1364	0.01197632823
1365	0.01197112732
1366	0.01196682467
1367	0.01196252641
1368	0.01194848531
1369	0.01193198032
1370	0.0119269777
1371	0.01192293179
1372	0.0119169538
1373	0.01191095533
1374	0.01190433108
1375	0.01188830999
1376	0.01188402069
1377	0.01186765656
1378	0.01185954663
1379	0.0118539149
1380	0.01184804012
1381	0.01184383335
1382	0.01181805658
1383	0.01181306623
1384	0.01179724117
1385	0.01179125666
1386	0.01178375363
1387	0.01177805311
1388	0.01175594151
1389	0.01174054003
1390	0.01173653213
1391	0.01173274504
1392	0.01172673864
1393	0.01171622581
1394	0.01171055819
1395	0.01170611166
1396	0.0117023953
1397	0.01169281772
1398	0.01168360287
1399	0.01168049042
1400	0.01167573453
1401	0.01167092114
1402	0.01164416308
1403	0.01162795312
1404	0.01161873364
1405	0.01161314804
1406	0.01160568367
1407	0.01160091108
1408	0.01159754143
1409	0.01159422007
1410	0.01158957774
1411	0.01157656308
1412	0.01156606114
1413	0.01156491647
1414	0.01155721726
1415	0.01155171409
1416	0.01153081297
1417	0.01152534604
1418	0.01152420433
1419	0.01152308079
1420	0.01151729894
1421	0.0115078235
1422	0.01149401511
1423	0.01147927652
1424	0.01147631596
1425	0.01146564593
1426	0.01144186704
1427	0.01143734991
1428	0.01143195314
1429	0.01141940199
1430	0.01141191782
1431	0.0114107577
1432	0.01140969035
1433	0.01140525273
1434	0.01139959749
1435	0.01139668241
1436	0.0113812508
1437	0.01136305003
1438	0.0113358074
1439	0.01133058092
1440	0.01131102197
1441	0.01130259612
1442	0.0112918241
1443	0.01128723419
1444	0.01128363036
1445	0.01126953457
1446	0.01125346345
1447	0.01124621538
1448	0.01122731438
1449	0.01122370796
1450	0.01122153654
1451	0.01121179371
1452	0.01120960929
1453	0.01118043437
1454	0.01117933791
1455	0.01117539739
1456	0.01117437893
1457	0.0111695014
1458	0.01116308493
1459	0.01115955455
1460	0.01115476773
1461	0.01115137136
1462	0.01114565352
1463	0.01113624001
1464	0.01112180307
1465	0.01111729989
1466	0.01111360706
1467	0.01111009234
1468	0.01110532386
1469	0.01110430127
1470	0.01109945215
1471	0.01109846469
1472	0.01109361898
1473	0.01108944456
1474	0.01106706384
1475	0.01106352583
1476	0.01105261089
1477	0.01104732153
1478	0.0110462945
1479	0.01102661686
1480	0.01101861116
1481	0.01101492459
1482	0.01101394537
1483	0.01101082156
1484	0.01100985754
1485	0.01100476169
1486	0.01100017552
1487	0.01099915746
1488	0.01099816134
1489	0.0109769521
1490	0.01096819902
1491	0.01096016036
1492	0.01095680277
1493	0.01095472193
1494	0.01095138866
1495	0.01094784106
1496	0.0109289662
1497	0.01090860573
1498	0.01090251142
1499	0.01089870827
